"Species","MaxLength","Trophic.Level","Water.column","Diel.Activity","Habitat","ThermalMP_5min_95max","Vulnerability","IUCN_status","Trophic_guild","Trophic_guild_name","Benthic","DP","RedList","LRFI","TopPred"
"Serranus scriba",36,3.8,"Demersal","Day","rock",19.0967,0.247280909090909,"NThr",7,"crustacivore",0,1,0,1,0
"Serranus tabacarius",22,4.2,"Demersal","Day","sand",27.8789,0.247280909090909,"NThr",7,"crustacivore",0,1,0,1,0
"Serranus tico",25.18888889,3.884353741,"Demersal","Day","sand",28.233,0.247280909090909,NA,7,"crustacivore",0,1,NA,1,0
"Serranus tigrinus",29,3.7,"Demersal","Day","coral",26.862,0.247280909090909,"NThr",7,"crustacivore",0,1,0,1,0
"Serranus tortugarum",8,NA,"benthic","Day","sand",NA,0.247280909090909,"NThr",7,"crustacivore",1,0,0,0,0
"Siganus argenteus",40,2,"Demersal","Day","coral",26.577,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus canaliculatus",30,NA,"benthic","Day","coral",NA,NA,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,1,0
"Siganus corallinus",35,2,"Demersal","Day","coral",27.220175,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus doliatus",25,2,"Demersal","Day","coral",25.635,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus fuscescens",40,2.3,"Demersal","Day","coral",23.6605,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus guttatus",42,2.7,"Demersal","Day","coral",29.2174,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus javus",53,2.4,"Demersal","Day","coral",26.88945,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus lineatus",43,2,"Demersal","Day","coral",26.8123,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus luridus",30,2,"Demersal","Day","coral",23.403975,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus puelloides",31,2.7,"Demersal","Day","coral",29.469,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus puellus",38,3,"Demersal","Day","coral",27.3782,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus punctatissimus",35,2,"Demersal","Day","coral",27.35775,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus punctatus",40,2.8,"Demersal","Day","coral",26.8753,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus rivulatus",27,NA,"benthic","Day","coral",22.8755,NA,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,1,0
"Siganus spinus",28,2,"Demersal","Day","coral",26.99575,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus stellatus",40,2.7,"Demersal","Day","coral",26.44365,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus trispilos",25,2.2,"Demersal","Day","coral",26.46,NA,NA,2,"Herbivores Microvores Detritivores",0,1,NA,1,0
"Siganus vermiculatus",45,NA,"benthic","Day","coral",30.023,NA,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,1,0
"Siganus virgatus",30,2,"Demersal","Day","coral",26.7128,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Siganus vulpinus",25,2.7,"Demersal","Day","coral",27.4655,NA,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Signigobius biocellatus",10,3.5,"benthic","Day","sand",27.329175,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Sillago ciliata",51,3.2,"Demersal","Day","sand",22.5345,NA,"NThr",7,"crustacivore",0,1,0,1,0
"Siphamia tubifer",6.4,3.4,"Demersal","Night","rock",NA,0.246814090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Siphonognathus caninis",10,2.7,"Demersal","Day","rock",18.0125,NA,"NThr",NA,NA,0,1,0,0,0
"Solenostomus paradoxus",12,3.6,"Demersal","Night","coral",NA,0.206553636363636,"NThr",NA,NA,0,1,0,0,0
"Sparisoma amplum",39,2,"Demersal","Day","coral",24.56315,0.261976363636364,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Sparisoma atomarium",25,2,"Demersal","Day","coral",26.8447,0.261976363636364,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Sparisoma aurofrenatum",28,2,"Demersal","Day","coral",26.5805,0.261976363636364,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Sparisoma axillare",37,2,"Demersal","Day","coral",26.118,0.261976363636364,NA,2,"Herbivores Microvores Detritivores",0,1,NA,1,0
"Sparisoma chrysopterum",46,2,"Demersal","Day","coral",26.7958,0.261976363636364,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Sparisoma cretense",50,2.9,"Demersal","Day","rock",22.7815,0.261976363636364,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Sparisoma frondosum",34.5,2,"Demersal","Day","coral",26.3615,0.261976363636364,NA,2,"Herbivores Microvores Detritivores",0,1,NA,1,0
"Sparisoma radians",20,2,"Demersal","Day","coral",26.634175,0.261976363636364,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Sparisoma rubripinne",47.8,2,"Demersal","Day","coral",26.522625,0.261976363636364,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Sparisoma viride",64,2,"Demersal","Day","coral",26.6805,0.261976363636364,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,1,0
"Sphaeramia nematoptera",8.5,3.2,"Demersal","Night","coral",29.9657,0.246814090909091,NA,5,"microinvertivore",0,1,NA,0,0
"Sphoeroides annulatus",44,3.1,"Demersal","Day","sand",22.6405,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Sphoeroides lobatus",25,3.2,"Demersal","Day","sand",23.49585,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Sphoeroides marmoratus",20,3.2,"Demersal","Day","sand",21.781,NA,"NThr",5,"microinvertivore",0,1,0,1,0
"Sphoeroides spengleri",30,3.2,"Demersal","Day","sand",23.482425,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Sphyraena barracuda",200,4.5,"pelagic non-site attached","Day","water column",25.00145,NA,"NThr",4,"piscivore",0,1,0,1,1
"Sphyraena ensis",127,4.5,"pelagic non-site attached","Day","water column",26.7658,NA,"NThr",NA,NA,0,1,0,1,NA
"Sphyraena flavicauda",60,3.8,"pelagic non-site attached","Day","water column",27.0616,NA,NA,NA,NA,0,1,NA,1,NA
"Sphyraena helleri",80,4.5,"pelagic non-site attached","Day","water column",25.738,NA,NA,NA,NA,0,1,NA,1,NA
"Sphyraena idiastes",91,4.5,"pelagic non-site attached","Day","water column",23.25255,NA,"NThr",NA,NA,0,1,0,1,NA
"Sphyraena jello",150,4.5,"pelagic non-site attached","Day","water column",25.664,NA,NA,NA,NA,0,1,NA,1,NA
"Sphyraena obtusata",55,4.5,"pelagic non-site attached","Day","water column",24.3735,NA,NA,NA,NA,0,1,NA,1,NA
"Sphyraena qenie",170,4.5,"pelagic non-site attached","Day","water column",27.3085,NA,NA,NA,NA,0,1,NA,1,NA
"Sphyraena viridensis",128,4.3,"pelagic non-site attached","Day","water column",21.108,NA,"NThr",NA,NA,0,1,0,1,NA
"Spondyliosoma cantharus",60,3.3,"Demersal","Day","rock",18.8513,0.213424545454545,"NThr",6,"macroinvertivore",0,1,0,1,0
"Spratelloides gracilis",12,3.4,"pelagic non-site attached","Day","water column",24.223,0.237272272727273,"NThr",NA,NA,0,1,0,0,0
"Squamicreedia obtusa",8,3.6,"Demersal","Day","sand",26.0035,0.247280909090909,NA,NA,NA,0,1,NA,0,0
"Stanulus talboti",4.8,2,"benthic","Day","coral",23.317,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Stegastes acapulcoensis",17,2,"Demersal","Day","coral",26.874,0.225135909090909,"NThr",8,"planktivore",0,1,0,0,0
"Stegastes adustus",15,2.5,"Demersal","Day","coral",26.91455,0.225135909090909,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,0,0
"Stegastes albifasciatus",13,2,"Demersal","Day","coral",26.7402,0.225135909090909,NA,2,"Herbivores Microvores Detritivores",0,1,NA,0,0
"Stegastes apicalis",15,2.1,"Demersal","Day","coral",24.9775,0.225135909090909,NA,2,"Herbivores Microvores Detritivores",0,1,NA,0,0
"Stegastes arcifrons",13,3,"Demersal","Day","coral",25.5115,0.225135909090909,"NThr",8,"planktivore",0,1,0,0,0
"Stegastes aureus",11,2.2,"Demersal","Day","coral",28.061875,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Stegastes beebei",15,3,"Demersal","Day","coral",25.0995,0.225135909090909,"Thr",8,"planktivore",0,1,1,0,0
"Stegastes diencaeus",12.5,2,"Demersal","Day","coral",26.862,0.225135909090909,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,0,0
"Stegastes emeryi",10,2.2,"Demersal","Day","coral",25.411,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Stegastes fasciolatus",15,2.2,"Demersal","Day","coral",24.3797,0.225135909090909,NA,2,"Herbivores Microvores Detritivores",0,1,NA,0,0
"Stegastes flavilatus",10,2,"Demersal","Day","coral",27.2565,0.225135909090909,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,0,0
"Stegastes fuscus",12.6,3.3,"Demersal","Day","coral",26.6805,0.225135909090909,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,0,0
"Stegastes gascoynei",15,2.1,"Demersal","Day","coral",23.1945,0.225135909090909,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,0,0
"Stegastes insularis",11,2,"Demersal","Day","coral",28.0625,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Stegastes leucostictus",10,3.1,"Demersal","Day","coral",26.5035,0.225135909090909,"NThr",5,"microinvertivore",0,1,0,0,0
"Stegastes marginatus",13,2.74490947,"Demersal","Day","coral",25.7095,NA,NA,NA,NA,0,1,NA,0,0
"Stegastes nigricans",14,2.2,"Demersal","Day","coral",26.631,0.225135909090909,NA,2,"Herbivores Microvores Detritivores",0,1,NA,0,0
"Stegastes obreptus",12,2,"Demersal","Day","coral",24.8865,0.225135909090909,NA,2,"Herbivores Microvores Detritivores",0,1,NA,0,0
"Stegastes partitus",10,2,"Demersal","Day","coral",26.908,0.225135909090909,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,0,0
"Stegastes pictus",7.5,2,"Demersal","Day","coral",26.3445,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Stegastes planifrons",13,2.6,"Demersal","Day","coral",26.402,0.225135909090909,"NThr",2,"Herbivores Microvores Detritivores",0,1,0,0,0
"Stegastes punctatus",12.75416667,2.357470305,"Demersal","Day","Coral",26.53885,0.225135909090909,NA,8,"planktivore",0,1,NA,0,0
"Stegastes variabilis",12.5,2.5,"Demersal","Day","coral",26.58,0.225135909090909,NA,2,"Herbivores Microvores Detritivores",0,1,NA,0,0
"Stephanolepis hispidus",27.5,2.2,"Demersal","Day","rock",23.639175,0.222886818181818,"NThr",1,"sessile invertivores",0,1,0,1,0
"Stethojulis albovittata",14,3.6,"Demersal","Day","coral",27.17525,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Stethojulis balteata",15,3.2,"Demersal","Day","coral",26.563,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Stethojulis bandanensis",15,3.2,"Demersal","Day","coral",25.013,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Stethojulis interrupta",13,3.5,"Demersal","Day","coral",23.1455,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Stethojulis strigiventer",15,3.2,"Demersal","Day","coral",24.683,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Stethojulis trilineata",15,3.2,"Demersal","Day","coral",25.8,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Strongylura incisa",100,4.2,"pelagic non-site attached","Day","water column",27.57295,NA,NA,NA,NA,0,1,NA,1,NA
"Stygnobrotula latebricola",7.5,3.3,"benthic","Night","coral",28.153,0.271593636363636,"NThr",NA,NA,1,0,0,0,0
"Suezichthys arquatus",13.5,3.5,"Demersal","Day","rock",20.8505,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Suezichthys cyanolaemus",12,3.5,"Demersal","Day","rock",21.318,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Sufflamen albicaudatum",22,3.3,"Demersal","Day","coral",23.8733,0.248680454545455,NA,5,"microinvertivore",0,1,NA,1,0
"Sufflamen bursa",25,3.1,"Demersal","Day","coral",26.9132,0.248680454545455,NA,6,"macroinvertivore",0,1,NA,1,0
"Sufflamen chrysopterum",30,3.5,"Demersal","Day","coral",25.169,0.248680454545455,NA,5,"microinvertivore",0,1,NA,1,0
"Sufflamen fraenatum",38,3.4,"Demersal","Day","coral",25.1395,0.248680454545455,"NThr",3,"corallivore",0,1,0,1,0
"Sufflamen verres",40,3.3,"Demersal","Day","coral",25.8135,0.248680454545455,"NThr",6,"macroinvertivore",0,1,0,1,0
"Symphorichthys spilurus",60,3.8,"Demersal","Day","coral",27.6474,0.228279545454545,"NThr",4,"piscivore",0,1,0,1,1
"Symphorus nematophorus",100,4.1,"Demersal","Day","coral",26.6797,0.228279545454545,"NThr",4,"piscivore",0,1,0,1,1
"Synanceia horrida",60,4.3,"benthic","Day","rock",23.8175,0.247280909090909,"NThr",NA,NA,1,0,0,1,NA
"Synanceia verrucosa",40,4.2,"benthic","Day","coral",22.854575,0.247280909090909,"NThr",NA,NA,1,0,0,1,0
"Synchiropus bartelsi",NA,NA,"benthic","Night","sand",29.60385,NA,NA,NA,NA,1,0,NA,NA,NA
"Synchiropus moyeri",7.5,3.4,"benthic","Day","sand",25.99475,NA,NA,NA,NA,1,0,NA,0,0
"Synchiropus splendidus",6,NA,"benthic","Night","coral",29.3982,NA,"NThr",NA,NA,1,0,0,0,0
"Synchiropus stellatus",7.5,3.4,"benthic","Day","sand",29.382075,NA,NA,NA,NA,1,0,NA,0,0
"Synodus binotatus",18,4,"benthic","Day","coral",24.89975,NA,"NThr",4,"piscivore",1,0,0,0,0
"Synodus capricornis",21,4.1,"benthic","Day","coral",24.92385,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus dermatogenys",24,4.2,"benthic","Day","sand",23.31595,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus doaki",28,NA,"benthic","Day","coral",23.930525,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus intermedius",46,4.2,"benthic","Day","coral",25.293625,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus jaculum",20,4,"benthic","Day","coral",23.5054,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus lacertinus",20,4.2,"benthic","Day","coral",25.705875,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus rubromarmoratus",20,NA,"benthic","Day","sand",29.616,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus sageneus",26,4.1,"benthic","Day","sand",26.353,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus saurus",40,4.5,"benthic","Day","rock",24.0137,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus synodus",33,4.2,"benthic","Day","sand",24.0265,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus ulae",30,4.2,"benthic","Day","coral",25.582,NA,"NThr",4,"piscivore",1,0,0,1,0
"Synodus variegatus",40,4.2,"benthic","Day","coral",24.251,NA,"NThr",4,"piscivore",1,0,0,1,0
"Taeniamia biguttata",11,3.6,"pelagic site attached","Night","Coral",NA,0.246814090909091,NA,7,"crustacivore",0,1,NA,0,0
"Taeniamia fucata",10,3.5,"pelagic site attached","Night","Coral",NA,0.246814090909091,NA,NA,NA,0,1,NA,0,0
"Taeniamia leai",9,3.5,"Demersal","Night","coral",NA,0.246814090909091,NA,NA,NA,0,1,NA,0,0
"Taeniamia melasma",11,3.6,"Demersal","Night","coral",NA,0.246814090909091,NA,NA,NA,0,1,NA,0,0
"Taeniamia zosterophora",8,3.7,"Demersal","Night","coral",NA,0.246814090909091,NA,NA,NA,0,1,NA,0,0
"Taenianotus triacanthus",10,4.1,"benthic","Day","coral",27.233,0.247280909090909,"NThr",7,"crustacivore",1,0,0,0,0
"Takifugu alboplumbeus",NA,NA,"benthic","Day","sand",NA,NA,"NThr",NA,NA,1,0,0,NA,NA
"Thalassoma amblycephalum",16,3.1,"Demersal","Day","coral",25.154275,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Thalassoma bifasciatum",25,3.3,"Demersal","Day","coral",26.5805,0.214231363636364,"NThr",6,"macroinvertivore",0,1,0,1,0
"Thalassoma duperrey",28,3.4,"Demersal","Day","coral",25.894875,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Thalassoma grammaticum",32,3.5,"Demersal","Day","coral",27.0536,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Thalassoma hardwicke",20,3.6,"Demersal","Day","coral",25.1505,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Thalassoma hebraicum",23,3.5,"Demersal","Day","coral",29.1325,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Thalassoma heiseri",11.6,3.4,"Demersal","Day","coral",25.439175,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Thalassoma jansenii",20,3.3,"Demersal","Day","coral",25.543,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Thalassoma lucasanum",15,3.5,"Demersal","Day","coral",25.7825,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Thalassoma lunare",25,3.5,"Demersal","Day","coral",23.697,0.214231363636364,"NThr",8,"planktivore",0,1,0,1,0
"Thalassoma lutescens",30,3.4,"Demersal","Day","coral",24.0305,0.214231363636364,"NThr",6,"macroinvertivore",0,1,0,1,0
"Thalassoma nigrofasciatum",20,3.5,"Demersal","Day","coral",24.472,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Thalassoma pavo",25,3.5,"Demersal","Day","rock",21.3635,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Thalassoma purpureum",46,3.6,"Demersal","Day","coral",24.41,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Thalassoma quinquevittatum",17,3.6,"Demersal","Day","coral",25.15225,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,0,0
"Thalassoma rueppellii",20,3.5,"Demersal","Day","coral",25.9288,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Thalassoma septemfasciatum",31,3.5,"Demersal","Day","rock",21.959,0.214231363636364,NA,5,"microinvertivore",0,1,NA,1,0
"Thalassoma trilobatum",30,3.6,"Demersal","Day","coral",24.04775,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Thamnaconus analis",19.3,3.4,"Demersal","Day","coral",24.1045,0.222886818181818,NA,3,"corallivore",0,1,NA,0,0
"Thunnus albacares",239,4.3,"pelagic non-site attached","Day","water column",26.782575,0.326634090909091,"NThr",NA,NA,0,1,0,1,NA
"Torquigener pleurogramma",22,3.3,"Demersal","Day","sand",19.735975,NA,"NThr",NA,NA,0,1,0,1,0
"Trachinops brauni",8,3.7,"Demersal","Day","rock",20.27,NA,NA,NA,NA,0,1,NA,0,0
"Trachinops taeniatus",10,4,"Demersal","Day","rock",20.2215,NA,NA,NA,NA,0,1,NA,0,0
"Trachinotus anak",120,3.7,"Demersal","Day","sand",NA,0.270051363636364,NA,4,"piscivore",0,1,NA,1,1
"Trachinotus baillonii",60,3.6,"pelagic non-site attached","Day","water column",25.123575,0.270051363636364,"NThr",4,"piscivore",0,1,0,1,1
"Trachinotus blochii",110,3.7,"pelagic non-site attached","Day","water column",26.39625,0.270051363636364,"NThr",4,"piscivore",0,1,0,1,1
"Trachinotus ovatus",70,3.7,"pelagic non-site attached","Day","water column",21.60635,0.270051363636364,"NThr",4,"piscivore",0,1,0,1,1
"Trachinotus rhodopus",61,4,"pelagic non-site attached","Day","water column",26.4265,0.267472727272727,"NThr",4,"piscivore",0,1,0,1,1
"Trachinotus stilbe",34,3.6,"pelagic non-site attached","Day","water column",25.14225,0.270051363636364,"NThr",4,"piscivore",0,1,0,1,0
"Trachurus novaezelandiae",50,3.2,"pelagic non-site attached","Day","water column",19.0045,0.270051363636364,"NThr",4,"piscivore",0,1,0,1,1
"Trachypoma macracanthus",22,3.5,"benthic","Day","coral",21.684,0.247280909090909,"NThr",7,"crustacivore",1,0,0,1,0
"Tragulichthys jaculiferus",30,3.5,"Demersal","Day","Coral",23.3902,NA,NA,6,"macroinvertivore",0,1,NA,1,0
"Trimma anaima",3,NA,"benthic","Day","coral",NA,0.229279090909091,"NThr",NA,NA,1,0,0,0,0
"Trimma benjamini",3,3,"benthic","Day","coral",27.772625,0.229279090909091,"NThr",NA,NA,1,0,0,0,0
"Trimma caesiura",3.5,3,"benthic","Day","coral",25.50665,0.229279090909091,NA,5,"microinvertivore",1,0,NA,0,0
"Trimma cana",2.5,NA,"benthic","Day","coral",NA,0.229279090909091,"NThr",NA,NA,1,0,0,0,0
"Trimma lantana",2.9,3,"benthic","Day","coral",27.730775,0.229279090909091,"NThr",NA,NA,1,0,0,0,0
"Trimma macrophthalmum",2.5,3,"benthic","Day","Coral",NA,0.229279090909091,"NThr",NA,NA,1,0,0,0,0
"Trimma okinawae",3.5,3,"benthic","Day","coral",24.20725,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Trimma striata",3,3,"benthic","Day","coral",29.14825,NA,NA,NA,NA,1,0,NA,0,0
"Trimma taylori",3.066666667,3.148550725,"benthic","Day","coral",NA,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Trimma tevegae",3.066666667,3.148550725,"benthic","Day","coral",NA,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Tylosurus crocodilus",150,4.266666667,"pelagic non-site attached","Day","water column",24.351275,NA,NA,NA,NA,0,1,NA,1,NA
"Ucla xenogrammus",4.7,3.2,"benthic","Day","coral",27.3406,0.170519545454545,"NThr",NA,NA,1,0,0,0,0
"Ulua mentalis",100,3.7,"pelagic non-site attached","Day","water column",23.67075,0.270051363636364,"NThr",4,"piscivore",0,1,0,1,1
"Upeneus moluccensis",20,3.6,"Demersal","Day","sand",24.8642,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Upeneus tragula",30,3.6,"Demersal","Day","sand",23.74,0.257637272727273,"NThr",7,"crustacivore",0,1,0,1,0
"Uraspis helvola",58,3.8,"pelagic non-site attached","Day","water column",24.32125,0.270051363636364,"NThr",4,"piscivore",0,1,0,1,1
"Uropterygius nagoensis",72,NA,"benthic","Night","coral",NA,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Valenciennea alleni",7.4,3,"benthic","Day","sand",24.686825,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Valenciennea decora",16.37777778,3.2,"benthic","Day","sand",NA,0.229279090909091,NA,5,"microinvertivore",1,0,NA,0,0
"Valenciennea immaculata",13,3.2,"benthic","Day","sand",24.4099,0.229279090909091,NA,5,"microinvertivore",1,0,NA,0,0
"Valenciennea longipinnis",18,3.1,"benthic","Day","sand",24.78595,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Valenciennea muralis",16,3.5,"benthic","Day","sand",26.954,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Valenciennea parva",16.37777778,3.2,"benthic","Day","sand",NA,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
